gene,tumor_mean,normal_mean,tumor_std,normal_std,log2_fold_change,fold_change,pvalue_ttest,pvalue_mw,t_statistic,padj_ttest,padj_mw,significant,regulation
GENE2454,654.2589064213921,546.3206096041831,970.1436940314854,960.8969410408406,0.2596788752112335,1.1972121913977785,0.6527236347694974,0.22989676202377562,0.4511302523684234,0.9200872424136866,0.6549765299822667,False,Not Significant
GENE2400,654.3334543700103,545.947869861092,1004.9184562445819,761.4661618443776,0.26082584741465864,1.198164378145297,0.6513784813756388,0.37683421630723335,0.453002944550149,0.9200872424136866,0.7853985333623038,False,Not Significant
GENE3600,654.1611738941934,546.8092722401764,1038.072187035647,491.2766465424107,0.2581761772812435,1.1959658353627696,0.6544888234075885,0.5708066346376587,0.4486752095338447,0.9203039614830425,0.8916067395152432,False,Not Significant
GENE1214,654.149254346846,546.868869976914,1025.7930121345494,606.6946050534278,0.2579929832704135,1.1958139807696184,0.6547042381990364,0.8685646040703534,0.4483757949942052,0.9203039614830425,0.9792160136080647,False,Not Significant
GENE1188,654.1580078116809,546.8251026527389,1033.359820904332,538.6676825044462,0.2581275154796298,1.1959254963659074,0.6545460393384903,0.9019239499159709,0.4485956786341549,0.9203039614830425,0.9857727111347375,False,Not Significant
GENE1786,618.3848355022607,725.6909641998402,1005.256841392075,759.3574079699563,-0.230505906003874,0.8523359529924328,0.6546266913104568,0.45753700430001176,-0.4484835761788797,0.9203039614830425,0.8419893343761718,False,Not Significant
GENE3361,618.3424241284957,725.9030210686648,992.0382821924519,841.7748678981222,-0.2310256293591748,0.8520289587157891,0.6538603817976214,0.9747208283617086,-0.4495489398690007,0.9203039614830425,0.9972588790277354,False,Not Significant
GENE1882,654.1791836651621,546.7192233853332,1005.1061183340111,760.3362294395328,0.25845300469679916,1.1961953418681242,0.6541633975517087,0.3883469704809279,0.44912761013363967,0.9203039614830425,0.7944905288071357,False,Not Significant
GENE2529,618.4229376713735,725.5004533542758,942.0936221698327,1091.6359908919717,-0.23003889011192225,0.8526119079643762,0.6553154465031164,0.9803371222167617,-0.44752646970947635,0.9204927976112615,0.9974940193495744,False,Not Significant
GENE0696,654.108088161747,547.0747009024084,1002.984900116878,774.2644416547464,0.25736041917944846,1.1952897790814052,0.6554484280272979,0.4532845711657445,0.4473417237723798,0.9204927976112615,0.8415977927325371,False,Not Significant
GENE1668,654.1295819653747,546.9672318842702,1014.5661439552769,694.7183985013461,0.25769067062679957,1.1955634276024318,0.6550598273573708,0.4364997096101837,0.44788163441266987,0.9204927976112615,0.8333327789426951,False,Not Significant
GENE0717,654.1010901017557,547.1096912023655,1027.8947825655023,588.6833134953072,0.2572529058991129,1.195200706385409,0.6555749704587405,0.9915723559412659,0.44716593768254115,0.9204927976112615,0.998964694681912,False,Not Significant
GENE4493,654.0781916083774,547.2241836692566,1036.6841808501895,505.80677464595055,0.2569011494632444,1.194909329289249,0.6559891007191561,0.8189792023362348,0.4465907469196135,0.9205572561312884,0.9710448213614356,False,Not Significant
GENE0800,654.0820400959495,547.2049412313963,1041.8998512006585,449.032665889208,0.2569602639353029,1.194958291737543,0.65591949166889,0.6446285015292575,0.4466874174061765,0.9205572561312884,0.9187977501842326,False,Not Significant
GENE4448,618.4953632269257,725.138325576515,1031.9662670291596,551.9751932536029,-0.2291509161243075,0.8531368492843008,0.6566254475513089,0.011130827085833954,-0.4457072064735889,0.9207212421370603,0.08007789270384139,False,Not Significant
GENE3576,653.9843187887991,547.693547767148,1009.5763856683254,730.2661141078513,0.25545975611720906,1.1937160942646228,0.6576879260227042,0.8574936195421777,0.4442327803304216,0.9207212421370603,0.9766442136015692,False,Not Significant
GENE4034,653.9394889724482,547.9176968489027,1030.541855941786,565.2220761224288,0.25477176776604116,1.1931469740038816,0.6584998323764255,0.6959308607937948,0.4431067341383975,0.9207212421370603,0.9326331557140108,False,Not Significant
GENE4630,654.0300598913271,547.4648422545074,1041.6553650201915,451.92124446083733,0.25616197086456466,1.1942972628815642,0.6568599262263579,0.3400015144763363,0.4453817311655515,0.9207212421370603,0.7678444319700458,False,Not Significant
GENE3160,618.5677992769331,724.7761453264778,758.7226909915315,1658.6816984613981,-0.2282624743086276,0.8536623906235321,0.6579366815158573,0.8963503806088243,-0.44388771707518876,0.9207212421370603,0.9857727111347375,False,Not Significant
GENE1204,653.996173714336,547.6342731394637,1035.473299984726,518.1443911648095,0.2556417288491954,1.1938666718107764,0.6574732897609592,0.9410591038979353,0.4445305576119608,0.9207212421370603,0.9916323539493523,False,Not Significant
GENE0441,618.5844432972638,724.6929252248246,745.4388216690393,1688.5342965747905,-0.22805828429975633,0.8537832211955384,0.6582381178124657,0.14396852224749956,-0.44346964849715,0.9207212421370603,0.525816370516799,False,Not Significant
GENE3629,653.9722172630064,547.7540553961114,1033.8830754802289,533.8096847184034,0.2552740149571101,1.193562418031194,0.6579070557830081,0.706370064644411,0.4439288098653906,0.9207212421370603,0.9380744550390584,False,Not Significant
GENE1424,618.5592254848318,724.8190142869842,960.6689647147413,1007.5178305218215,-0.2283676511953585,0.853600158289408,0.657781424818208,0.9634922779664413,-0.44410307645286323,0.9207212421370603,0.9947266962280005,False,Not Significant
GENE3309,618.5863973478756,724.6831549717648,1038.4518004502645,487.47781382629046,-0.22803431069369592,0.853797408831934,0.658273510804422,0.004798833387584616,-0.44342056630449744,0.9207212421370603,0.03920615512732529,False,Not Significant
GENE0440,654.0305948844929,547.4621672886791,1022.1527438191843,636.7735704009084,0.2561701854907145,1.1943040631637993,0.6568502443039796,0.8741099168918314,0.44539516951411656,0.9207212421370603,0.9799438530177481,False,Not Significant
GENE4467,618.5908925710804,724.6606788557417,992.4717754081216,839.3741549725924,-0.22797915933624469,0.8538300484299115,0.6583549339802439,0.3088973973357232,-0.44330765458722793,0.9207212421370603,0.7375773575351556,False,Not Significant
GENE3064,618.5036041725547,725.0971208483701,1031.9424645323518,552.2056059326778,-0.22904985647783674,0.8531966129389525,0.656774572236022,0.03145519416443938,-0.4455002038864107,0.9207212421370603,0.1839485038856104,False,Not Significant
GENE0595,653.8796132812273,548.2170753050071,1041.7511979952271,450.99241754305194,0.253853240000254,1.1923875690091037,0.6595848525371493,0.6855489569164738,0.4416027842512749,0.9211684391957673,0.9314523871147742,False,Not Significant
GENE0461,653.8778979725333,548.2256518484772,1009.4298267307959,731.3555155910082,0.2538269323126293,1.1923658259013798,0.6596159464447049,0.8685646040703534,0.44155969972276077,0.9211684391957673,0.9792160136080647,False,Not Significant
GENE3351,653.8884587009829,548.1728482062292,1031.4185282487515,557.2178232858532,0.2539889076216205,1.1924997035815847,0.6594245182173222,0.9186725984592901,0.4418249607654117,0.9211684391957673,0.987395312187543,False,Not Significant
GENE3916,653.8888938309977,548.1706725561555,1033.821112655659,534.4919829076715,0.2539955817118743,1.1925052202492332,0.659416631338967,0.9859543908810608,0.4418358902406527,0.9211684391957673,0.997929545426175,False,Not Significant
GENE2992,618.6673718693016,724.2782823646351,960.0846872179928,1010.3553878453004,-0.22704064342708297,0.8543856709027483,0.6597408361520085,0.5239413003634089,-0.44138665760271856,0.9211684391957673,0.8663050601246841,False,Not Significant
GENE1749,653.8456905294908,548.3866890636898,1009.8977659952466,728.1416576536989,0.25333303026055237,1.191957693124187,0.660199888022063,0.9578805773626119,0.4407507282057555,0.9214782844760784,0.9940645261131298,False,Not Significant
GENE3345,653.8320877275966,548.4547030731605,1045.1950041812108,409.2787783684605,0.25312446709613257,1.1917853902515507,0.6604465769406583,0.19387191590577169,0.44040906157859294,0.9214782844760784,0.6096601129112318,False,Not Significant
GENE0834,618.710100411292,724.0646396546832,1023.3916447714389,626.9161197407647,-0.2265161349861294,0.8546963491509295,0.660515634312453,0.14204643451110208,-0.4403134257000815,0.9214782844760784,0.5218458284757608,False,Not Significant
GENE1219,653.7197516014805,549.016383703741,970.5053726624377,959.3678693316068,0.2514029090483997,1.1903640891434548,0.6624852006789426,0.28604821730102525,0.4375875231697892,0.9215198271527866,0.7172723603335638,False,Not Significant
GENE4183,653.7475928624324,548.8771773989814,1024.5608274130898,617.3625200805608,0.25182944169146254,1.1907160721954437,0.6619797195378179,0.8189792023362348,0.43828680185705404,0.9215198271527866,0.9710448213614356,False,Not Significant
GENE4294,653.7308387053868,548.9609481842099,1051.2571619817293,322.599419080145,0.2515727545190677,1.1905042364682303,0.6622838869256472,0.05866172429725679,0.43786599321992653,0.9215198271527866,0.28983065364257304,False,Not Significant
GENE3479,653.7593521347766,548.8183810372606,1041.1739619364753,457.7471958718412,0.25200962264257837,1.1908647922965752,0.661766265868053,0.42824340456566645,0.43858215679886314,0.9215198271527866,0.8280034891060836,False,Not Significant
GENE3151,653.7429974785576,548.9001543183558,1000.8624066309094,788.1230615054682,0.25175903347338413,1.1906579627899228,0.6620631420660438,0.23540861682265346,0.4381713809198067,0.9215198271527866,0.6631228642891647,False,Not Significant
GENE3007,618.7891284015034,723.6694997036269,1011.2014179793753,719.1089261895864,-0.2255457255246066,0.8552714425748328,0.6619495982539868,0.10607478604303698,-0.43832847821700005,0.9215198271527866,0.4390512667344246,False,Not Significant
GENE2804,653.780336046801,548.7134614771384,1009.8092435825563,728.802452209347,0.2523311875773644,1.1911302559106645,0.6613854344670185,0.8907819218798376,0.4391092073092358,0.9215198271527866,0.9840719419794935,False,Not Significant
GENE0806,653.7149300303947,549.0404915591704,1035.5753094787992,517.4109007147842,0.2513290509200273,1.1903031505453523,0.6625727557228536,0.780896737475265,0.4374664220983452,0.9215198271527866,0.9643081470428069,False,Not Significant
GENE3268,618.7963808665862,723.6332373782119,749.7291913668655,1679.0763798110327,-0.22545664992661288,0.8553242508017782,0.6620812557666805,0.26436932457978757,-0.4381463201171764,0.9215198271527866,0.6957087488941779,False,Not Significant
GENE0119,618.756753035491,723.8313765336885,753.649276433389,1670.2661584762968,-0.2259433217956019,0.855035768455984,0.6613619984200751,0.4080046700434906,-0.4391416455684718,0.9215198271527866,0.8117880422671918,False,Not Significant
GENE0148,618.7508206656202,723.8610383830428,1027.029724374763,596.4634869599445,-0.22601616882932105,0.8549925956126799,0.6612543506117396,0.030903893772967036,-0.4392906488368582,0.9215198271527866,0.18157399396572876,False,Not Significant
GENE4556,653.6954756521677,549.1377634503052,1019.9833356201876,654.2059888762848,0.25103107085243337,1.1900573259070724,0.6629260745522132,0.5012713302901354,0.43697779753334587,0.9217548311348903,0.857226069117366,False,Not Significant
GENE3367,653.660970577698,549.3102888226538,1001.7603050861986,782.4531924418901,0.2505026691132214,1.1896215351130257,0.6635529172590132,0.3508009181384779,0.43611115969366065,0.9219266993812187,0.7703138299044311,False,Not Significant
GENE4289,653.6412343756444,549.4089698329215,963.32008000838,994.9594177822438,0.2502004959977093,1.1893723944476469,0.6639115631401995,0.04149020519814792,0.43561546418314984,0.9219266993812187,0.22721908651778708,False,Not Significant
GENE0698,653.6746226745777,549.2420283382553,1033.216775716072,540.5115751224316,0.25071171729690495,1.1897939251418352,0.6633048761339664,0.9410591038979353,0.43645404808324967,0.9219266993812187,0.9916323539493523,False,Not Significant
GENE3569,653.632121437596,549.4545345231631,1024.338854588556,619.2989397711669,0.2500609866471823,1.189257387087705,0.6640771889312367,0.599852109542057,0.4353865840588641,0.9219266993812187,0.9036639191654973,False,Not Significant
GENE2559,653.6074997039691,549.5776431912984,1021.9029677165203,639.1235224137546,0.2496841022294423,1.188946750379629,0.6645247649139825,0.6496882513993594,0.43476818864711,0.9219266993812187,0.9191967337285787,False,Not Significant
GENE4875,618.9006875489307,723.1117039664898,1035.681416276326,516.4260223179042,-0.22417516546721242,0.8560843363714202,0.6639759246057297,0.03201490961658171,-0.43552651962864053,0.9219266993812187,0.18613319544524248,False,Not Significant
GENE0682,618.9219715180606,723.0052841208408,978.8799349588903,915.8975641153942,-0.22391358933944716,0.8562395677413204,0.6643627963714445,0.9691057875842617,-0.4349919538872452,0.9219266993812187,0.9966122866971017,False,Not Significant
GENE0584,653.6215378657141,549.507452382573,1001.640560516533,783.2455438052157,0.24989897551893378,1.1891238438871985,0.664269563524136,0.39223166913407026,0.4351207682908403,0.9219266993812187,0.799168030020518,False,Not Significant
GENE3522,653.5807265891023,549.7115087656323,1020.5448318766624,649.9048508973325,0.2492743662006582,1.1886091286820626,0.6650115829383014,0.5708066346376587,0.43409576428723573,0.9220903812233797,0.8916067395152432,False,Not Significant
GENE0662,653.5821823251856,549.704230085215,1017.5508365372209,672.9673452385808,0.24929664267103152,1.188627481985923,0.6649851095668157,0.599852109542057,0.4341323259266967,0.9220903812233797,0.9036639191654973,False,Not Significant
GENE4461,653.5413585042257,549.9083491900146,1028.0777374328404,587.5855328137483,0.24867202705327682,1.188112976444412,0.6657276697711574,0.8907819218798376,0.433107018032209,0.922827377004654,0.9840719419794935,False,Not Significant
GENE4518,653.4801289316198,550.2144970530439,1025.7709462355372,607.4611923977368,0.24773555858250784,1.1873420101079788,0.6668420047197867,0.7327070981717257,0.4315692325297019,0.9231874379300001,0.9454285137699687,False,Not Significant
GENE1581,653.4578354926947,550.3259642476703,966.4838255645552,979.5955043461499,0.24739470161915042,1.1870615170206182,0.6672479099749993,0.15387929668534867,0.4310093375063266,0.9231874379300001,0.544898359367382,False,Not Significant
GENE0661,619.0364850262777,722.4327165797555,965.7096600569992,983.38244935199,-0.2225057330143279,0.8570755383550879,0.6664457844661098,0.5708066346376587,-0.4321158997313067,0.9231874379300001,0.8916067395152432,False,Not Significant
GENE0525,653.4729248395956,550.2505175131648,1021.1373167852347,645.3213231495323,0.2476254048879941,1.187251356773494,0.6669731618847832,0.594964973531855,0.43138830290042246,0.9231874379300001,0.9011889935350726,False,Not Significant
GENE3690,653.4963260893634,550.1335112643261,1021.4824363147054,642.5657153234733,0.24798324201571434,1.187545871757858,0.666547157176897,0.6907326372671815,0.4319760228888061,0.9231874379300001,0.9319112753199966,False,Not Significant
GENE3237,619.0447388703188,722.3914473595493,1003.7813984273475,769.5062262949243,-0.22240422529356718,0.8571358441318927,0.6665960193711905,0.31564148655939694,-0.4319086045345425,0.9231874379300001,0.745844722493849,False,Not Significant
GENE0243,653.4560798274616,550.3347425738364,1028.8037094510187,581.2733652781047,0.24736786069724445,1.1870394322915627,0.6672798801358041,0.8741099168918314,0.43096524448949836,0.9231874379300001,0.9799438530177481,False,Not Significant
GENE3163,653.4160195007188,550.5350442075492,1032.2279770699643,550.1203208868149,0.24675550784527306,1.1865356995419756,0.6680095291382389,0.7221324371587091,0.42995914692103615,0.9235552221474336,0.9419937870580604,False,Not Significant
GENE0689,619.1187974773643,722.0211543243224,1037.6758205402862,496.2319431204491,-0.22149323637275622,0.8576772529662394,0.6679446101741804,0.005237220245114862,-0.43004864453348773,0.9235552221474336,0.041964905810215246,False,Not Significant
GENE3677,619.1374567588657,721.9278579168148,963.8698960056824,992.4187585430979,-0.22126365364289016,0.8578137499720243,0.668284558745883,0.3844857973432202,-0.42958002816253027,0.9235552221474336,0.7921009421986407,False,Not Significant
GENE2306,653.409944937647,550.5654170229085,1007.9722972867306,741.6676065850808,0.2466626696304808,1.1864593477775403,0.6681201968157013,0.7327070981717257,0.429806587894062,0.9235552221474336,0.9454285137699687,False,Not Significant
GENE0870,619.1579377130525,721.8254531458806,971.478837411074,954.6131450075864,-0.22101163099911406,0.857963613503096,0.6686577732272585,0.27973517338607023,-0.42906566435985083,0.9238156579542118,0.7089081940853275,False,Not Significant
GENE3282,619.1861738790336,721.6842723159754,964.3868070627948,989.9299528637912,-0.22066413386826195,0.8581702932202085,0.66917243972308,0.5285375609922196,-0.4283565389538076,0.9242713255843648,0.8698774868206379,False,Not Significant
GENE3494,619.203769190229,721.5962957599988,953.2302567201137,1042.5686038332633,-0.22044756538457516,0.858299126122592,0.6694932307627455,0.7221324371587091,-0.4279146516200863,0.9244358699646896,0.9419937870580604,False,Not Significant
GENE4229,619.2129888676959,721.5501973726642,946.3787077690922,1073.328957239788,-0.22033407869356844,0.8583666451450893,0.6696613442024212,0.6345584188709987,-0.42768311017446364,0.9244358699646896,0.9132965153583746,False,Not Significant
GENE2174,653.3106891767762,551.0616958272625,1040.7532417741331,463.0084571536096,0.24514633469831762,1.1852129827560196,0.66992946679945,0.7116106035741756,0.42731387458949505,0.9245507408217638,0.9390480384985163,False,Not Significant
GENE2296,653.2934810395328,551.1477365134799,999.3583906702349,797.9003722026329,0.24488356044402,1.1849971262601728,0.6702433357170744,0.36553439680637223,0.42688171558188553,0.9247286640688112,0.7777327591624941,False,Not Significant
GENE2691,619.2625169326042,721.302557048123,1017.0713541202949,676.8147887204163,-0.21972433364360902,0.8587295045271167,0.6705647283229068,0.35811998820755064,-0.426439280548136,0.9249168666522853,0.7711455387759488,False,Not Significant
GENE3277,653.2604100293112,551.3130915645881,1047.521031603676,379.1611247673267,0.24437865013637405,1.1845824768989768,0.6708466960590433,0.3190495249170674,0.4260511877327524,0.9250506012948749,0.7492943281283875,False,Not Significant
GENE2352,653.2368855447155,551.4307139875662,1027.7651172845704,590.5785309671554,0.24401956749005832,1.1842876744167428,0.6712760134740783,0.8354376500173155,0.4254604108175316,0.9252725080597678,0.9729317205478052,False,Not Significant
GENE1809,653.231312728325,551.458578069519,1036.759307365122,505.9101187685888,0.24393451216647588,1.1842178557792242,0.6713777318481675,0.46181174183269935,0.4253204596841937,0.9252725080597678,0.8439542065656055,False,Not Significant
GENE2128,653.1240044251973,551.995119585157,1043.2181358972061,434.6065175900217,0.24229740993927973,1.1828748234087574,0.6733375442096878,0.258389028428783,0.4226256482589905,0.9252809806237479,0.6945941624429649,False,Not Significant
GENE1843,619.4492355080182,720.3689641710522,929.4808044365916,1144.886722695791,-0.21742417922683446,0.8600997080890442,0.673974666286338,0.8080505745953435,-0.4217502490133374,0.9252809806237479,0.9702816697830734,False,Not Significant
GENE0065,619.4041942834964,720.5941702936616,1001.8959135769453,781.9308232393284,-0.21797924337102884,0.8597688559914713,0.673151494686713,0.1843839976024978,-0.42288133991167653,0.9252809806237479,0.5951710703760419,False,Not Significant
GENE2448,653.1378525966422,551.9258787279323,1025.4097916106552,610.7888395725555,0.24250860431649038,1.1830479956943947,0.6730845063521325,1.0,0.4229734101616496,0.9252809806237479,1.0,False,Not Significant
GENE0477,653.1268662632891,551.9808103946983,1015.4533094440501,688.9653168055079,0.2423410531864053,1.1829106073254083,0.6732852488697327,0.505763380779246,0.42269751599910665,0.9252809806237479,0.857226069117366,False,Not Significant
GENE2389,653.1204059647041,552.0131118876227,1003.822866593518,769.4836721271578,0.24224253447659685,1.1828298315241887,0.6734033023138,0.5193656196322037,0.4225352822109502,0.9252809806237479,0.8635943126574721,False,Not Significant
GENE1756,653.1222172744826,552.0040553387303,995.9501210959943,819.0371231696878,0.2422701562318104,1.182852478132036,0.6733702022128374,0.449054535809867,0.422580768570289,0.9252809806237479,0.8406112613438169,False,Not Significant
GENE2087,653.0945908693559,552.142187364364,969.3597954384087,965.4744300292283,0.24184890536452533,1.1825071488146914,0.6738751184317723,0.28924056617178096,0.4218870052842772,0.9252809806237479,0.7180748911911146,False,Not Significant
GENE4475,619.4326070060742,720.4521066807723,956.3244244879421,1028.4160747432695,-0.21762911554201703,0.8599775387177612,0.6736707195180887,0.7971592745073318,-0.4221678281416758,0.9252809806237479,0.9693084563561913,False,Not Significant
GENE4147,653.1139470061723,552.0454066802814,1019.653487895142,657.2269102018294,0.2421440409822958,1.1827490819109527,0.6735213392112758,0.8907819218798376,0.4223730823570061,0.9252809806237479,0.9840719419794935,False,Not Significant
GENE3813,619.4362841729294,720.4337208464965,751.8698064939806,1674.4803169385882,-0.21758379822650256,0.860004552386238,0.6737379286810792,0.2828797606663025,-0.42207548604073,0.9252809806237479,0.713262129768791,False,Not Significant
GENE0355,653.1399966101221,551.9151586605324,986.873781923077,872.2314674611182,0.2425413039980885,1.1830748105998985,0.6730453335730326,0.0864047646045524,0.42302725176935146,0.9252809806237479,0.38299984310528545,False,Not Significant
GENE2790,653.1271110990392,551.9795862159469,1004.758248669075,763.3507628076671,0.2423447869936699,1.182913668794263,0.6732807749752743,0.39223166913407026,0.42270366442500296,0.9252809806237479,0.799168030020518,False,Not Significant
GENE3173,653.0946284249183,552.1419995865524,1029.765686452439,573.0148839381321,0.24184947795708647,1.182507618141134,0.6738744319459895,0.8244568752374515,0.4218879483882927,0.9252809806237479,0.9729317205478052,False,Not Significant
GENE1905,619.5054346612565,720.0879684048612,1017.7947375442347,671.5388442260823,-0.21673142416702834,0.8605128109873943,0.6750023002676906,0.22717552053120682,-0.42033897553053945,0.9253857372264336,0.6520537328679875,False,Not Significant
GENE3796,619.5188275531603,720.0210039453419,1018.5325428541705,665.9322934294514,-0.21656630225233756,0.8606113055760574,0.6752472854118685,0.1401441164822513,-0.42000265628492855,0.9253857372264336,0.5179013912869598,False,Not Significant
GENE3316,619.4667530059685,720.2813766813008,958.7704771186129,1016.9817930129478,-0.2172082669605625,0.8602284393655191,0.6742949195476516,0.7327070981717257,-0.4213103472126373,0.9253857372264336,0.9454285137699687,False,Not Significant
GENE2855,619.5343675402783,719.9433040097523,979.3186741161012,913.8921200639927,-0.21637469389391045,0.8607256133581958,0.6755315881752966,0.9691057875842617,-0.4196124211856425,0.9253857372264336,0.9966122866971017,False,Not Significant
GENE4680,653.0507985362797,552.3611490297445,1029.2432020790857,577.727658029215,0.24118133346326834,1.1819600990837231,0.6746757897190861,0.7011434098193596,0.42078728850710645,0.9253857372264336,0.9358561262938596,False,Not Significant
GENE1945,619.5276716735369,719.9767833434589,1016.7187945536458,679.6557024633407,-0.21645725601106094,0.8606763574215259,0.6754090822483765,0.4704277430360049,-0.41978056541321446,0.9253857372264336,0.8454848005679455,False,Not Significant
GENE1302,619.5000679087092,720.1148021675974,969.6060117358809,964.2668558633713,-0.2167975879367586,0.8604733477159938,0.6749041402208849,0.3544485219706156,-0.4204737445346391,0.9253857372264336,0.7711455387759488,False,Not Significant
GENE2834,653.0104844062462,552.5627196799129,1003.5898236187528,771.073903737983,0.24056697738992533,1.1814568813167463,0.6754131893355161,0.3329216080655659,0.41977492808016176,0.9253857372264336,0.761485837295439,False,Not Significant
GENE0056,619.5629282090197,719.800500666045,1000.2009988542947,792.8067841059288,-0.21602249892066572,0.8609357618863995,0.6760542223725233,0.487922989038845,-0.4188952191959938,0.9256329717495787,0.8518208607521736,False,Not Significant
GENE3632,619.5644635765184,719.7928238285517,958.8050546653621,1016.8670818524795,-0.21600356406831844,0.8609470614320742,0.6760823225658923,0.7380136643305828,-0.4188566639293942,0.9256329717495787,0.9486036816588468,False,Not Significant
GENE0407,619.5815220273704,719.7075315742918,920.5762156048318,1180.367981353146,-0.2157931810549643,0.8610726193908239,0.6763945551530419,0.18908408690929268,-0.41842830297424183,0.9258069465549437,0.6017953116145534,False,Not Significant
GENE4481,652.933153201158,552.9493757053535,1035.1943199511659,521.9757974743976,0.23938902974371604,1.1804926260066515,0.6768285415789164,0.7647294759100003,0.41783303276079203,0.9260863129629051,0.9566293168751566,False,Not Significant
GENE4482,652.9153626679987,553.0383283711503,1023.9440191217687,623.1421508136073,0.2391181320656092,1.1802709834001606,0.6771543120384762,0.7701075660903312,0.4173862931185338,0.9260863129629051,0.9597551920368036,False,Not Significant
GENE4226,652.9236283089066,552.9970001666106,971.4076095788627,955.2177418429711,0.2392439890578052,1.180373951686099,0.6770029487478877,0.449054535809867,0.4175938520909166,0.9260863129629051,0.8406112613438169,False,Not Significant
GENE2988,619.6409639578013,719.410321922137,929.5853204443129,1144.5464105902977,-0.21505993036550966,0.8615103713420712,0.6774829907520459,0.42824340456566645,-0.41693565028562424,0.9262824593273802,0.8280034891060836,False,Not Significant
GENE0981,652.8251483527112,553.4893999475877,1026.3679627122121,602.9484193616164,0.2377449881953363,1.17914814677163,0.6788071837467857,0.6245555212728622,0.41512094601866484,0.9267418862826229,0.9101654346733637,False,Not Significant
GENE1991,652.8366347109743,553.4319681562724,1043.4346630327723,432.33306224616064,0.23791976946011584,1.1792910082101968,0.678596650195277,0.39223166913407026,0.41540937382183524,0.9267418862826229,0.799168030020518,False,Not Significant
GENE4322,619.7032992208389,719.0986456069489,1008.3338882177441,739.5990469183371,-0.21429073918267366,0.8619698190067656,0.6786251203217712,0.273517504453908,-0.41537036814186423,0.9267418862826229,0.704216025885448,False,Not Significant
GENE3038,619.7199925712852,719.0151788547176,965.9336949215012,982.6341994730407,-0.21408470679037894,0.8620929263722259,0.6789311058906495,0.5331542651479951,-0.4149511908021531,0.9267418862826229,0.8731645351260975,False,Not Significant
GENE2985,652.8389695006616,553.4202942078351,1034.4286281569018,529.5999452383148,0.23795529844186358,1.1793200507475607,0.6785538588441011,0.9634922779664413,0.41546800158505814,0.9267418862826229,0.9947266962280005,False,Not Significant
GENE1623,619.6986983715988,719.1216498531494,1005.8565674075663,756.2745243589429,-0.21434752048368147,0.8619358944397444,0.6785407969225687,0.4080046700434906,-0.41548589780661327,0.9267418862826229,0.8117880422671918,False,Not Significant
GENE3156,652.805444495985,553.5879192312188,1039.4827112693672,477.5989918409239,0.23744520102122438,1.1789031492108655,0.679168393518218,0.7221324371587091,0.4146261750451639,0.9268127640805377,0.9419937870580604,False,Not Significant
GENE3193,652.7806997547534,553.7116429373772,1008.450892034959,738.8375035603792,0.23706878121257516,1.178595596610833,0.6796221154776203,0.929858913327616,0.41400482928686905,0.9271788751400004,0.9883704435880272,False,Not Significant
GENE2969,619.7952481953062,718.6389007346129,757.7168721085735,1661.357802767764,-0.21315566026180838,0.8626482636800118,0.6803111735595565,0.7647294759100003,-0.4130615120821219,0.9274922500309548,0.9566293168751566,False,Not Significant
GENE3467,619.8005431604208,718.6124259090393,1040.3080301770074,468.5992796082052,-0.21309027875338485,0.8626873589296407,0.6804083146227085,0.004905200688240606,-0.4129285562164393,0.9274922500309548,0.039814940651303615,False,Not Significant
GENE2950,619.7839827246936,718.6952280876758,1036.425019706471,509.79289307481133,-0.21329475861226763,0.8625650949141315,0.6801045154411081,0.0115869280453915,-0.41334438715895794,0.9274922500309548,0.08288217485973891,False,Not Significant
GENE4691,652.6386595694321,554.4218438639831,1016.7566271744031,679.6446005023417,0.23490939725994162,1.1768328285797511,0.6822287902797112,0.780896737475265,0.41043824808533136,0.928707854995523,0.9643081470428069,False,Not Significant
GENE2442,652.646139512362,554.3844441493334,972.2729135415354,950.9503337369142,0.23502305485090505,1.1769255448152374,0.6820914270873635,0.505763380779246,0.4106260636161313,0.928707854995523,0.857226069117366,False,Not Significant
GENE2096,652.6465111784863,554.3825858187121,1026.10195865926,605.3537116724846,0.23502870247629223,1.176930152058908,0.682084602006269,0.929858913327616,0.41063539587211056,0.928707854995523,0.9883704435880272,False,Not Significant
GENE3155,619.8937144851474,718.1465692854065,953.5796468363309,1041.3022436900428,-0.21193950946921455,0.8633757581602733,0.6821184845803062,0.7971592745073318,-0.4105890669814931,0.928707854995523,0.9693084563561913,False,Not Significant
GENE3000,619.8699500891524,718.2653912653807,957.6518453701681,1022.4345583811696,-0.2122330805360627,0.8632000894647186,0.6816821328910159,0.8135103499439013,-0.41118577463350975,0.928707854995523,0.9710448213614356,False,Not Significant
GENE2497,619.9284556695278,717.9728633635041,997.8341265970693,807.805950711366,-0.2115102706799842,0.8636326728170182,0.6827565762077314,0.41200618644955866,-0.4097167463940085,0.9289205118472537,0.8148856535790322,False,Not Significant
GENE1182,652.61710276224,554.5296278999433,1036.5855945539188,508.2909223983189,0.2345818775142861,1.1765656950342949,0.6826247220017836,0.6295484759190961,0.4098969755317454,0.9289205118472537,0.9121247115605566,False,Not Significant
GENE0908,619.9696602450582,717.7668404858531,985.9037020884496,878.0233333473165,-0.2110010712418881,0.8639375459019666,0.6835136712351817,0.29245682795431016,-0.4086821459983235,0.9289350700302246,0.7210474061989895,False,Not Significant
